id_cliente,nombre,genero,fecha_registro,gasto_q,ciudad,categoria,gasto_imputado
548227,Pedro Herrera,Masculino,2026-03-04,369.59,Antigua,Retail,False
589314,Carlos Mendez,Femenino,2026-03-10,309.62,Guatemala,Retail,False
586395,Isabel Ramirez,Femenino,2026-03-10,139.84,Antigua,Services,False
562696,Paola Herrera,Femenino,2026-02-05,393.86,Mixco,Food,False
521203,Julio Morales,Masculino,2026-03-18,436.48,Antigua,Food,False
573316,Ana Diaz,Femenino,2026-01-25,449.96,Quetzaltenango,Food,False
598295,Maria Paz,Masculino,2026-02-20,273.03,Guatemala,Food,False
554010,Oscar Rojas,Masculino,2026-03-07,148.83,Escuintla,Education,False
549853,Ana Soto,Femenino,2026-03-16,437.5,Guatemala,Education,False
531798,Rene Soto,Masculino,2026-03-26,324.15,Guatemala,Retail,False
542824,Pedro Herrera,Masculino,2026-03-15,366.85,Villa Nueva,Retail,False
535062,Diego Ramirez,Masculino,2026-03-26,386.87,Mixco,Retail,False
579742,Pablo Perez,Masculino,2026-02-25,252.47,Mixco,Food,False
567418,Rene Soto,Femenino,2026-01-27,291.66,Amatitlan,Education,False
510360,Paola Morales,Femenino,2026-03-11,160.67,Escuintla,Services,False
519803,Patricia Soto,Femenino,2026-01-23,238.78,Mixco,Food,False
577134,Diego Ramirez,Masculino,2026-01-16,274.78,Guatemala,Food,False
599589,Carlos Mendez,Masculino,2026-02-07,109.26,Escuintla,Retail,False
511506,Ana Soto,Femenino,2026-02-21,383.88,Villa Nueva,Services,False
550870,Ana Soto,Femenino,2026-01-26,267.61,Amatitlan,Food,False
531532,Patricia Soto,No Especificado,2026-03-02,4989.35,Escuintla,Services,False
523688,Rene Soto,Masculino,2026-01-04,310.07,Amatitlan,Food,False
598729,Pedro Herrera,Masculino,2026-02-20,315.23,Mixco,Education,False
569562,Luis Garcia,Masculino,2026-03-20,431.45,Mixco,Retail,False
537690,Pablo Perez,Masculino,2026-01-09,99.2,Antigua,Retail,False
556781,Diego Ramirez,Masculino,2026-02-03,50.39,Guatemala,Food,False
553162,Isabel Ramirez,Femenino,2026-01-07,7157.17,Mixco,Education,False
511808,Ana Mejia,Femenino,2026-03-20,446.87,Quetzaltenango,Retail,False
558170,Luis Garcia,Masculino,2026-01-09,265.21,Mixco,Retail,False
579422,Diego Ramirez,Femenino,2026-03-08,203.56,Escuintla,Food,False
552451,Pablo Perez,No Especificado,2026-01-07,202.95,Mixco,Services,False
542631,Paola Morales,Femenino,2026-01-16,171.16,Antigua,Food,False
511919,Monica Lopez,Femenino,2026-01-27,79.12,Mixco,Food,False
558541,Julio Morales,Masculino,2026-02-22,412.03,Mixco,Services,False
574520,Rene Soto,Femenino,2026-03-16,230.41,Guatemala,Retail,False
556076,Pedro Herrera,Masculino,2026-02-11,323.61,Antigua,Services,False
516776,Ana Diaz,Femenino,2026-02-28,418.52,Amatitlan,Retail,False
580759,Jorge Castillo,Femenino,2026-01-17,146.66,Escuintla,Retail,False
501306,Pedro Herrera,No Especificado,2026-01-18,213.74,Quetzaltenango,Services,False
528875,Isabel Ramirez,Femenino,2026-01-20,305.66,Escuintla,Education,False
591118,Monica Lopez,Masculino,2026-03-10,200.61,Quetzaltenango,Retail,False
567603,Mario Lopez,Femenino,2026-02-01,217.12,Quetzaltenango,Retail,False
577994,Oscar Rojas,Femenino,2026-03-03,290.53,Mixco,Education,False
517217,Carlos Mendez,Masculino,2026-02-23,205.89,Antigua,Food,False
560511,Rene Soto,Masculino,2026-02-05,131.05,Guatemala,Food,False
582113,Pablo Perez,Masculino,2026-02-09,415.5,Antigua,Food,False
580809,Pedro Herrera,Masculino,2026-03-05,248.77,Mixco,Retail,False
543373,Paola Morales,Femenino,2026-02-10,213.43,Antigua,Retail,False
531372,Isabel Ramirez,No Especificado,2026-01-18,242.87,Guatemala,Services,False
528112,Patricia Soto,Femenino,2026-03-01,244.26,Amatitlan,Food,True
526710,Patricia Soto,Femenino,2026-03-28,122.82,Mixco,Education,False
588648,Patricia Soto,Femenino,2026-01-03,213.74,Quetzaltenango,Retail,False
567753,Isabel Ramirez,Masculino,2026-02-05,126.51,Antigua,Education,False
543304,Jorge Castillo,Masculino,2026-01-12,147.79,Escuintla,Services,False
583199,Isabel Ramirez,Femenino,2026-03-10,299.64,Amatitlan,Services,False
595801,Pablo Perez,Masculino,2026-03-04,129.82,Guatemala,Retail,False
511045,Monica Lopez,Femenino,2026-03-13,243.87,Escuintla,Education,False
513810,Rene Soto,Masculino,2026-01-28,250.22,Mixco,Services,True
554384,Rene Soto,Masculino,2026-02-20,275.8,Antigua,Education,False
575579,Rene Soto,Masculino,2026-03-12,394.63,Antigua,Retail,False
573784,Paola Herrera,Femenino,2026-03-09,282.05,Quetzaltenango,Services,False
538030,Carlos Mendez,Masculino,2026-03-19,168.64,Amatitlan,Retail,False
589820,Paola Herrera,Femenino,2026-01-17,298.53,Guatemala,Education,False
596372,Paola Herrera,Femenino,2026-02-14,227.35,Antigua,Services,False
548653,Monica Lopez,Masculino,2026-01-26,318.33,Villa Nueva,Education,False
568884,Mario Lopez,No Especificado,2026-01-22,167.16,Villa Nueva,Services,False
582543,Mario Lopez,Femenino,2026-03-09,251.9,Amatitlan,Retail,True
555323,Pedro Herrera,Femenino,2026-01-02,310.25,Quetzaltenango,Education,False
558687,Rene Soto,Masculino,2026-02-28,49.93,Antigua,Services,False
586923,Carlos Mendez,Masculino,2026-02-23,85.18,Amatitlan,Food,False
505766,Oscar Rojas,Masculino,2026-02-17,444.27,Antigua,Retail,False
544754,Ana Soto,Femenino,2026-02-26,192.7,Amatitlan,Education,False
531202,Lucia Perez,Femenino,2026-02-05,363.59,Guatemala,Food,False
566700,Pedro Herrera,Masculino,2026-01-17,356.23,Villa Nueva,Education,False
534650,Paola Morales,Femenino,2026-02-13,368.48,Quetzaltenango,Services,False
527935,Diego Ramirez,Femenino,2026-02-13,347.81,Quetzaltenango,Retail,False
515428,Diego Ramirez,Masculino,2026-01-11,332.83,Quetzaltenango,Retail,False
564596,Monica Lopez,Femenino,2026-03-26,42.5,Amatitlan,Services,False
590248,Carlos Mendez,Femenino,2026-03-01,81.73,Mixco,Services,False
525334,Ana Soto,Femenino,2026-01-03,122.2,Escuintla,Services,False
562150,Maria Paz,Femenino,2026-02-02,367.03,Mixco,Food,False
571234,Julio Morales,Masculino,2026-01-03,251.9,Amatitlan,Retail,True
517141,Jorge Castillo,Masculino,2026-01-11,158.62,Mixco,Retail,False
589868,Pedro Herrera,Masculino,2026-03-25,44.26,Villa Nueva,Food,False
508775,Rene Soto,Masculino,2026-01-13,267.39,Mixco,Education,False
560439,Ana Mejia,Masculino,2026-02-15,118.43,Amatitlan,Retail,False
596749,Maria Paz,Masculino,2026-02-25,5408.2,Villa Nueva,Education,False
509333,Paola Herrera,Femenino,2026-02-23,262.55,Amatitlan,Retail,False
585291,Jorge Castillo,Masculino,2026-01-13,206.03,Mixco,Services,False
587428,Pablo Perez,Femenino,2026-01-20,242.35,Villa Nueva,Retail,False
577999,Carlos Mendez,Masculino,2026-03-12,416.22,Mixco,Retail,False
507491,Monica Lopez,Femenino,2026-02-15,251.9,Mixco,Retail,True
557237,Luis Garcia,Femenino,2026-03-20,268.87,Antigua,Services,False
529776,Monica Lopez,Femenino,2026-01-05,143.71,Mixco,Food,False
554080,Julio Morales,Femenino,2026-01-19,402.48,Mixco,Services,False
543518,Maria Paz,Masculino,2026-01-02,128.09,Antigua,Education,False
587301,Pedro Herrera,Masculino,2026-02-04,410.99,Quetzaltenango,Education,False
542986,Diego Ramirez,Masculino,2026-03-03,343.22,Villa Nueva,Education,False
596863,Mario Lopez,Masculino,2026-01-22,285.3,Quetzaltenango,Retail,False
542734,Pablo Perez,Masculino,2026-02-03,80.4,Quetzaltenango,Food,False
548969,Luis Garcia,Femenino,2026-03-11,192.48,Antigua,Retail,False
578149,Lucia Perez,Femenino,2026-03-11,219.65,Amatitlan,Retail,False
525132,Carlos Mendez,No Especificado,2026-01-04,436.8,Quetzaltenango,Education,False
563911,Ana Soto,Femenino,2026-02-01,68.07,Antigua,Food,False
512164,Oscar Rojas,Masculino,2026-03-12,425.6,Guatemala,Retail,False
536378,Isabel Ramirez,Masculino,2026-02-27,73.55,Villa Nueva,Education,False
595805,Jorge Castillo,Masculino,2026-02-04,93.3,Mixco,Services,False
582628,Patricia Soto,Femenino,2026-01-28,271.81,Mixco,Services,False
542322,Mario Lopez,Masculino,2026-03-15,87.77,Mixco,Services,False
507184,Luis Garcia,Masculino,2026-01-20,369.17,Guatemala,Food,False
538531,Ana Diaz,Femenino,2026-02-25,35.42,Amatitlan,Services,False
564688,Pablo Perez,Masculino,2026-03-19,295.94,Quetzaltenango,Retail,False
525833,Luis Garcia,Masculino,2026-03-17,128.08,Antigua,Retail,False
567056,Mario Lopez,Masculino,2026-01-16,90.21,Mixco,Food,False
502914,Oscar Rojas,Masculino,2026-01-07,251.9,Mixco,Retail,True
592038,Luis Garcia,Femenino,2026-03-01,103.48,Quetzaltenango,Food,False
516634,Isabel Ramirez,Femenino,2026-02-28,253.88,Mixco,Retail,False
557647,Oscar Rojas,Femenino,2026-02-23,180.3,Guatemala,Education,False
556559,Ana Mejia,Masculino,2026-02-06,271.72,Amatitlan,Retail,False
549051,Isabel Ramirez,Masculino,2026-02-16,321.6,Antigua,Services,False
531494,Ana Soto,Masculino,2026-01-25,153.16,Villa Nueva,Food,False
522990,Pedro Herrera,Masculino,2026-03-06,31.66,Villa Nueva,Education,False
532566,Patricia Soto,Femenino,2026-01-03,425.85,Guatemala,Retail,False
523070,Lucia Perez,Masculino,2026-03-22,408.08,Villa Nueva,Retail,False
539729,Carlos Mendez,Masculino,2026-01-24,391.42,Amatitlan,Retail,False
531000,Paola Herrera,Femenino,2026-01-08,189.91,Villa Nueva,Services,False
528354,Paola Herrera,Femenino,2026-01-07,21.18,Guatemala,Education,False
568700,Maria Paz,Femenino,2026-03-11,426.61,Mixco,Retail,False
515474,Paola Herrera,Femenino,2026-03-11,115.61,Guatemala,Food,False
578370,Diego Ramirez,Masculino,2026-02-05,379.83,Mixco,Retail,False
537484,Mario Lopez,Masculino,2026-03-20,101.56,Villa Nueva,Education,False
572335,Luis Garcia,Masculino,2026-02-08,346.81,Quetzaltenango,Retail,False
504798,Patricia Soto,Femenino,2026-01-08,22.17,Villa Nueva,Education,False
537534,Diego Ramirez,Masculino,2026-01-25,393.13,Mixco,Education,False
572049,Jorge Castillo,Masculino,2026-02-25,66.06,Amatitlan,Services,False
580688,Isabel Ramirez,Masculino,2026-01-04,221.9,Mixco,Education,True
518612,Maria Paz,Femenino,2026-03-15,407.04,Antigua,Education,False
538748,Diego Ramirez,Masculino,2026-03-20,68.93,Villa Nueva,Education,False
571825,Diego Ramirez,Masculino,2026-03-18,431.95,Quetzaltenango,Education,False
532164,Paola Herrera,Femenino,2026-02-08,57.6,Villa Nueva,Food,False
511474,Jorge Castillo,Masculino,2026-02-15,414.57,Escuintla,Retail,False
513412,Monica Lopez,Femenino,2026-03-05,20.38,Villa Nueva,Education,False
554459,Ana Soto,Femenino,2026-01-24,211.6,Guatemala,Education,False
559934,Paola Herrera,Femenino,2026-03-13,340.1,Quetzaltenango,Retail,False
574854,Monica Lopez,Masculino,2026-02-26,160.22,Amatitlan,Education,False
574497,Jorge Castillo,Masculino,2026-02-11,58.24,Mixco,Education,False
558320,Jorge Castillo,Femenino,2026-03-07,39.39,Guatemala,Food,False
519911,Paola Herrera,Masculino,2026-02-02,384.86,Antigua,Food,False
519356,Pedro Herrera,Masculino,2026-02-12,329.6,Amatitlan,Retail,False
561080,Ana Mejia,Masculino,2026-02-07,42.26,Escuintla,Services,False
598494,Lucia Perez,Femenino,2026-03-03,272.6,Antigua,Services,False
587460,Paola Morales,Femenino,2026-03-20,421.14,Quetzaltenango,Retail,False
596373,Isabel Ramirez,Femenino,2026-02-05,242.94,Mixco,Services,False
586902,Pedro Herrera,Femenino,2026-02-10,417.87,Antigua,Education,False
536103,Isabel Ramirez,Femenino,2026-01-22,269.7,Guatemala,Retail,False
561169,Patricia Soto,Femenino,2026-03-09,27.3,Mixco,Retail,False
590001,Maria Paz,Masculino,2026-02-07,270.54,Guatemala,Services,False
589159,Pedro Herrera,Masculino,2026-01-21,382.63,Escuintla,Services,False
514628,Luis Garcia,Masculino,2026-01-13,336.27,Quetzaltenango,Food,False
557443,Oscar Rojas,Masculino,2026-01-11,160.83,Guatemala,Services,False
578570,Jorge Castillo,Masculino,2026-01-13,418.18,Guatemala,Services,False
562468,Maria Paz,Femenino,2026-01-23,351.68,Guatemala,Retail,False
505356,Monica Lopez,Masculino,2026-01-05,302.9,Villa Nueva,Food,False
562263,Oscar Rojas,Femenino,2026-02-17,331.02,Amatitlan,Education,False
553799,Carlos Mendez,Masculino,2026-03-01,387.32,Quetzaltenango,Services,False
576661,Carlos Mendez,Masculino,2026-03-06,378.33,Quetzaltenango,Retail,False
503352,Paola Herrera,Femenino,2026-03-08,37.6,Quetzaltenango,Food,False
525973,Monica Lopez,Femenino,2026-03-25,244.26,Quetzaltenango,Food,True
558751,Ana Diaz,Femenino,2026-02-23,224.95,Amatitlan,Retail,False
539721,Monica Lopez,Femenino,2026-02-03,221.9,Antigua,Education,True
585329,Monica Lopez,Femenino,2026-02-15,54.07,Mixco,Education,False
507780,Ana Diaz,Femenino,2026-01-24,74.86,Mixco,Education,False
547203,Monica Lopez,Femenino,2026-02-18,424.27,Antigua,Food,False
539022,Isabel Ramirez,Femenino,2026-02-24,310.16,Villa Nueva,Education,False
529444,Monica Lopez,Femenino,2026-02-15,345.69,Amatitlan,Food,False
565949,Ana Diaz,Masculino,2026-01-18,244.7,Mixco,Education,False
510897,Luis Garcia,Masculino,2026-02-25,373.83,Villa Nueva,Food,False
548726,Rene Soto,Masculino,2026-03-01,344.74,Quetzaltenango,Services,False
581849,Carlos Mendez,Masculino,2026-02-05,307.48,Villa Nueva,Services,False
575385,Rene Soto,Masculino,2026-02-10,339.65,Amatitlan,Education,False
594570,Jorge Castillo,Femenino,2026-02-21,58.81,Guatemala,Education,False
505105,Carlos Mendez,Masculino,2026-01-24,284.91,Mixco,Services,False
537488,Paola Herrera,Femenino,2026-01-22,98.5,Guatemala,Services,False
588404,Diego Ramirez,Masculino,2026-03-17,179.17,Amatitlan,Education,False
533327,Ana Mejia,Femenino,2026-01-16,428.07,Antigua,Food,False
505618,Maria Paz,Masculino,2026-03-14,217.57,Quetzaltenango,Education,False
591208,Ana Mejia,Femenino,2026-02-23,218.58,Amatitlan,Retail,False
586223,Paola Morales,Masculino,2026-02-08,413.22,Villa Nueva,Education,False
502240,Diego Ramirez,Femenino,2026-01-10,205.6,Amatitlan,Retail,False
577920,Patricia Soto,Masculino,2026-03-06,204.26,Mixco,Food,False
523169,Oscar Rojas,Masculino,2026-03-01,113.09,Mixco,Food,False
515664,Paola Morales,Masculino,2026-02-15,68.15,Quetzaltenango,Food,False
514939,Oscar Rojas,Masculino,2026-01-05,162.52,Quetzaltenango,Retail,False
521000,Rene Soto,Masculino,2026-03-24,41.7,Mixco,Services,False
516555,Ana Diaz,Femenino,2026-03-12,303.33,Antigua,Education,False
593825,Ana Diaz,Femenino,2026-03-26,391.28,Mixco,Retail,False
569941,Lucia Perez,Masculino,2026-02-05,328.12,Antigua,Retail,False
537691,Jorge Castillo,Masculino,2026-01-12,447.16,Antigua,Services,False
574871,Ana Mejia,Masculino,2026-03-28,290.27,Antigua,Retail,False
573673,Jorge Castillo,Femenino,2026-01-24,154.54,Escuintla,Food,False
573964,Luis Garcia,Masculino,2026-02-17,238.35,Guatemala,Education,False
505466,Pablo Perez,Femenino,2026-03-21,247.55,Quetzaltenango,Retail,False
571299,Rene Soto,Masculino,2026-03-18,324.31,Escuintla,Retail,False
507492,Pablo Perez,Femenino,2026-02-14,320.42,Quetzaltenango,Education,False
548975,Oscar Rojas,Masculino,2026-01-23,196.03,Escuintla,Education,False
547589,Paola Herrera,Masculino,2026-02-24,285.95,Quetzaltenango,Retail,False
543011,Diego Ramirez,Masculino,2026-02-06,62.2,Villa Nueva,Services,False
554218,Rene Soto,Masculino,2026-01-08,215.35,Antigua,Food,False
533386,Rene Soto,Masculino,2026-03-16,194.59,Villa Nueva,Food,False
522028,Julio Morales,Masculino,2026-02-16,230.64,Antigua,Education,False
555679,Paola Herrera,Femenino,2026-02-05,64.1,Mixco,Retail,False
535005,Julio Morales,Masculino,2026-03-25,250.22,Antigua,Services,True
577182,Paola Herrera,Masculino,2026-03-13,279.8,Quetzaltenango,Services,False
567465,Ana Soto,Femenino,2026-01-15,118.39,Antigua,Food,False
597176,Paola Morales,Femenino,2026-01-03,190.02,Antigua,Food,False
505548,Carlos Mendez,Masculino,2026-01-06,59.61,Guatemala,Retail,False
539852,Carlos Mendez,Masculino,2026-02-02,209.15,Guatemala,Retail,False
583144,Maria Paz,Femenino,2026-01-19,106.75,Guatemala,Education,False
575922,Luis Garcia,Masculino,2026-01-20,31.19,Mixco,Retail,False
588386,Oscar Rojas,Masculino,2026-02-04,39.87,Amatitlan,Services,False
577107,Jorge Castillo,Femenino,2026-02-12,312.63,Escuintla,Education,False
586195,Ana Diaz,Femenino,2026-03-12,125.25,Amatitlan,Education,False
510270,Patricia Soto,Femenino,2026-03-01,159.31,Amatitlan,Food,False
590368,Isabel Ramirez,Femenino,2026-01-06,50.7,Escuintla,Retail,False
551452,Paola Herrera,Femenino,2026-03-01,437.4,Villa Nueva,Retail,False
550143,Rene Soto,Femenino,2026-01-16,413.17,Guatemala,Services,False
509598,Paola Herrera,Femenino,2026-03-28,122.88,Mixco,Food,False
534929,Ana Soto,Femenino,2026-02-15,35.08,Guatemala,Education,False
519989,Carlos Mendez,Masculino,2026-01-02,217.16,Antigua,Education,False
520843,Ana Mejia,Femenino,2026-02-23,435.24,Escuintla,Education,False
534316,Diego Ramirez,Masculino,2026-01-10,289.02,Mixco,Food,False
547327,Pablo Perez,Masculino,2026-03-24,438.57,Guatemala,Services,False
501644,Carlos Mendez,Masculino,2026-02-20,328.74,Guatemala,Services,False
556825,Pablo Perez,Masculino,2026-03-11,299.74,Escuintla,Services,False
549663,Diego Ramirez,Masculino,2026-03-10,262.95,Quetzaltenango,Services,False
508357,Luis Garcia,Masculino,2026-03-11,438.61,Antigua,Food,False
552463,Ana Soto,Femenino,2026-02-25,337.38,Quetzaltenango,Food,False
514304,Mario Lopez,Masculino,2026-03-27,60.0,Escuintla,Retail,False
509706,Paola Herrera,Masculino,2026-02-03,275.65,Amatitlan,Education,False
548942,Ana Diaz,Femenino,2026-02-05,251.9,Mixco,Retail,True
572554,Lucia Perez,Femenino,2026-02-01,205.84,Mixco,Food,False
586425,Isabel Ramirez,Femenino,2026-03-28,428.59,Amatitlan,Retail,False
538756,Luis Garcia,Masculino,2026-02-03,288.18,Antigua,Education,False
508483,Lucia Perez,Masculino,2026-01-23,4726.93,Amatitlan,Services,False
513846,Monica Lopez,Femenino,2026-01-06,416.74,Escuintla,Retail,False
515837,Maria Paz,Femenino,2026-01-16,437.06,Quetzaltenango,Food,False
575807,Pedro Herrera,Masculino,2026-02-16,149.12,Antigua,Retail,False
579070,Pablo Perez,Masculino,2026-03-17,333.17,Escuintla,Retail,False
599172,Paola Morales,Masculino,2026-02-23,232.94,Quetzaltenango,Education,False
505593,Ana Soto,Femenino,2026-02-11,407.44,Mixco,Retail,False
589183,Maria Paz,Femenino,2026-01-11,173.22,Escuintla,Services,False
583667,Ana Diaz,Femenino,2026-03-21,41.06,Antigua,Services,False
557758,Mario Lopez,Masculino,2026-02-11,203.29,Amatitlan,Food,False
557988,Monica Lopez,Femenino,2026-02-17,347.84,Quetzaltenango,Education,False
557843,Pedro Herrera,Masculino,2026-01-12,417.88,Quetzaltenango,Food,False
565724,Paola Morales,Femenino,2026-01-25,246.08,Quetzaltenango,Retail,False
522463,Diego Ramirez,Masculino,2026-03-06,251.15,Mixco,Retail,False
526332,Monica Lopez,Masculino,2026-03-09,157.63,Mixco,Food,False
572024,Luis Garcia,Masculino,2026-01-23,325.3,Amatitlan,Services,False
583570,Oscar Rojas,Femenino,2026-02-06,115.58,Villa Nueva,Food,False
557833,Isabel Ramirez,Femenino,2026-03-12,342.47,Amatitlan,Retail,False
576062,Paola Herrera,Femenino,2026-03-01,251.9,Amatitlan,Retail,True
500111,Luis Garcia,Masculino,2026-02-28,202.57,Mixco,Services,False
548046,Luis Garcia,Masculino,2026-01-25,326.51,Amatitlan,Services,False
514181,Patricia Soto,Femenino,2026-01-13,321.3,Villa Nueva,Education,False
505029,Luis Garcia,Masculino,2026-01-22,104.67,Quetzaltenango,Retail,False
529106,Ana Soto,Femenino,2026-01-19,182.26,Quetzaltenango,Retail,False
519009,Luis Garcia,Masculino,2026-03-21,429.14,Amatitlan,Retail,False
541499,Ana Mejia,Femenino,2026-01-16,375.24,Amatitlan,Services,False
554064,Ana Diaz,No Especificado,2026-02-27,37.01,Guatemala,Services,False
561050,Carlos Mendez,Masculino,2026-03-13,358.77,Guatemala,Retail,False
536771,Patricia Soto,Masculino,2026-01-10,91.69,Mixco,Education,False
572385,Mario Lopez,Masculino,2026-01-08,318.01,Mixco,Food,False
531806,Ana Soto,Femenino,2026-03-25,265.4,Mixco,Food,False
585143,Mario Lopez,Masculino,2026-03-11,180.98,Quetzaltenango,Education,False
561655,Diego Ramirez,Masculino,2026-01-25,227.0,Villa Nueva,Education,False
555597,Diego Ramirez,Masculino,2026-01-19,40.69,Mixco,Services,False
578136,Paola Morales,Femenino,2026-03-11,26.71,Mixco,Retail,False
571288,Mario Lopez,Masculino,2026-03-22,437.09,Guatemala,Retail,False
555901,Pablo Perez,Masculino,2026-03-07,166.15,Amatitlan,Services,False
595014,Oscar Rojas,Masculino,2026-01-26,103.24,Quetzaltenango,Education,False
536714,Maria Paz,Femenino,2026-01-17,104.85,Amatitlan,Services,False
518149,Ana Soto,Masculino,2026-01-10,114.58,Villa Nueva,Education,False
557157,Isabel Ramirez,Femenino,2026-02-04,323.08,Antigua,Education,False
555809,Patricia Soto,Femenino,2026-03-12,261.18,Antigua,Education,False
502154,Pablo Perez,Masculino,2026-02-18,178.17,Quetzaltenango,Services,False
578498,Paola Morales,Femenino,2026-03-13,421.16,Antigua,Services,False
597788,Ana Soto,Femenino,2026-01-18,415.13,Guatemala,Retail,False
592028,Ana Mejia,Femenino,2026-02-24,251.9,Mixco,Retail,True
562381,Ana Mejia,Masculino,2026-03-22,436.32,Villa Nueva,Services,False
549604,Paola Morales,Femenino,2026-03-20,365.54,Escuintla,Retail,False
513100,Ana Diaz,Femenino,2026-02-23,176.88,Guatemala,Food,False
581219,Pablo Perez,Femenino,2026-01-09,143.78,Villa Nueva,Education,False
582400,Diego Ramirez,Femenino,2026-02-17,283.99,Escuintla,Retail,False
521184,Oscar Rojas,Femenino,2026-01-21,339.78,Quetzaltenango,Services,False
570235,Diego Ramirez,Masculino,2026-03-17,280.56,Antigua,Food,False
521083,Luis Garcia,Masculino,2026-02-06,377.96,Guatemala,Retail,False
561378,Isabel Ramirez,Femenino,2026-01-08,116.2,Amatitlan,Food,False
563180,Carlos Mendez,Femenino,2026-03-22,145.21,Amatitlan,Education,False
518926,Patricia Soto,Masculino,2026-03-25,428.91,Escuintla,Education,False
598841,Jorge Castillo,Masculino,2026-02-05,82.42,Quetzaltenango,Food,False
504383,Paola Herrera,Masculino,2026-03-04,94.32,Guatemala,Retail,False
505945,Rene Soto,Masculino,2026-03-13,30.64,Antigua,Education,False
511935,Maria Paz,Femenino,2026-01-14,223.59,Escuintla,Services,False
555671,Paola Herrera,Femenino,2026-03-03,153.73,Antigua,Services,False
586677,Ana Diaz,Femenino,2026-02-22,232.85,Quetzaltenango,Retail,False
569236,Diego Ramirez,Masculino,2026-03-20,67.11,Quetzaltenango,Food,False
513702,Paola Morales,Femenino,2026-02-16,79.99,Mixco,Education,False
583274,Patricia Soto,Femenino,2026-02-07,136.26,Guatemala,Retail,False
517686,Oscar Rojas,Femenino,2026-02-21,113.15,Antigua,Food,False
542820,Mario Lopez,Masculino,2026-01-02,8358.91,Villa Nueva,Education,False
586239,Monica Lopez,Femenino,2026-02-04,170.25,Antigua,Education,False
501376,Patricia Soto,Masculino,2026-02-07,419.04,Guatemala,Retail,False
538027,Paola Morales,Femenino,2026-02-26,448.07,Villa Nueva,Retail,False
553989,Pablo Perez,Masculino,2026-03-05,244.26,Villa Nueva,Food,True
587259,Oscar Rojas,Masculino,2026-01-21,215.67,Villa Nueva,Services,False
562694,Ana Soto,Masculino,2026-03-16,152.67,Antigua,Services,False
531611,Jorge Castillo,Femenino,2026-02-20,81.58,Quetzaltenango,Food,False
573934,Pedro Herrera,Masculino,2026-02-19,376.77,Quetzaltenango,Retail,False
540699,Luis Garcia,Masculino,2026-01-10,445.94,Quetzaltenango,Services,False
550085,Isabel Ramirez,Femenino,2026-02-13,424.97,Guatemala,Services,False
553251,Ana Mejia,Femenino,2026-03-20,423.18,Mixco,Services,False
501125,Mario Lopez,Masculino,2026-02-21,95.11,Guatemala,Education,False
565111,Pablo Perez,Masculino,2026-02-25,81.4,Amatitlan,Education,False
513191,Pedro Herrera,Femenino,2026-03-09,345.95,Mixco,Education,False
511317,Pablo Perez,Masculino,2026-03-11,262.57,Antigua,Food,False
555144,Ana Mejia,No Especificado,2026-03-23,377.95,Amatitlan,Education,False
559578,Julio Morales,Femenino,2026-02-26,191.79,Guatemala,Food,False
595452,Patricia Soto,Masculino,2026-03-08,425.75,Villa Nueva,Education,False
577731,Oscar Rojas,Masculino,2026-02-19,74.88,Amatitlan,Food,False
577560,Patricia Soto,Masculino,2026-03-20,138.19,Mixco,Education,False
584682,Luis Garcia,Masculino,2026-01-13,84.92,Quetzaltenango,Education,False
508611,Monica Lopez,Femenino,2026-02-16,209.75,Escuintla,Education,False
555902,Pablo Perez,Masculino,2026-03-02,305.08,Antigua,Food,False
501448,Diego Ramirez,Femenino,2026-03-01,418.69,No Especificado,Education,False
531698,Oscar Rojas,Masculino,2026-03-19,428.43,Guatemala,Education,False
594555,Oscar Rojas,Masculino,2026-03-15,368.81,Amatitlan,Retail,False
546462,Jorge Castillo,Masculino,2026-02-10,422.58,Escuintla,Education,False
569561,Monica Lopez,Masculino,2026-01-13,285.49,Antigua,Retail,False
516396,Jorge Castillo,Masculino,2026-02-28,312.8,Guatemala,Services,False
548129,Pedro Herrera,Femenino,2026-02-04,293.74,Guatemala,Food,False
541482,Ana Soto,Femenino,2026-03-05,270.01,Escuintla,Retail,False
535838,Julio Morales,Masculino,2026-02-16,196.24,Antigua,Services,False
512252,Julio Morales,Masculino,2026-03-14,46.68,Guatemala,Retail,False
505809,Ana Soto,Femenino,2026-01-21,279.83,Mixco,Services,False
565194,Maria Paz,Femenino,2026-02-21,336.48,Escuintla,Education,False
576772,Ana Diaz,Femenino,2026-03-04,439.23,Mixco,Food,False
543137,Lucia Perez,Femenino,2026-03-20,112.78,Quetzaltenango,Retail,False
514167,Paola Morales,Femenino,2026-02-25,136.25,Mixco,Retail,False
594148,Lucia Perez,Femenino,2026-02-28,142.4,Mixco,Food,False
513962,Ana Soto,Masculino,2026-03-01,263.35,Escuintla,Retail,False
581555,Maria Paz,Masculino,2026-03-09,339.04,Mixco,Food,False
553474,Julio Morales,Masculino,2026-03-09,191.44,Amatitlan,Retail,False
566011,Ana Mejia,Femenino,2026-02-09,48.17,Villa Nueva,Education,False
517480,Pedro Herrera,Masculino,2026-03-21,112.58,Mixco,Food,False
563565,Ana Mejia,Femenino,2026-01-28,328.62,Quetzaltenango,Services,False
558985,Pablo Perez,Masculino,2026-02-11,154.24,Escuintla,Education,False
513424,Monica Lopez,Femenino,2026-01-10,96.93,Amatitlan,Food,False
